sample_id,timestamp,room_id,room_type,building_zone,lesson_type,room_area_m2,capacity,occupancy_count,hvac_airflow_m3h,ventilation_level,outdoor_temp_c,indoor_temp_c,humidity_pct,co2_ppm_current,minutes_since_lesson_start,minutes_until_break,noise_level_db,is_exam_period,floor,future_co2_ppm,co2_risk_next_30min
ag-02020,2026-05-07T15:20:00,W-364,lab,west,lab,53.4,37,22,394.9,0.603,9.3,23.7,56.8,505.5,35,54,64.4,True,3,771.5,0
ag-02021,2026-05-06T08:40:00,E-207,seminar,east,lecture,24.2,23,24,104.5,0.165,19.2,23.3,58.6,808.2,62,37,64.4,True,7,1000.7,0
ag-02022,2026-04-14T11:55:00,S-352,lecture,south,practice,82.6,65,55,390.2,0.337,10.0,25.3,56.5,765.3,7,83,51.2,False,7,1010.9,0
ag-02023,2026-05-14T18:00:00,C-225,lecture,central,lecture,65.0,57,63,461.3,0.74,16.3,22.4,79.5,852.0,9,90,72.2,True,5,1045.3,0
ag-02024,2026-04-10T11:50:00,E-576,lab,east,practice,25.3,21,16,139.3,0.341,10.0,21.4,64.4,527.9,5,87,67.0,True,4,602.6,0
ag-02025,2026-03-30T17:25:00,S-225,seminar,south,none,27.5,26,9,194.3,0.549,13.9,23.5,40.1,592.2,90,0,54.1,False,7,604.5,0
ag-02026,2026-04-22T17:25:00,S-201,lecture,south,practice,161.6,117,67,758.2,0.615,14.6,26.3,62.4,730.0,23,70,64.5,False,1,1017.5,1
ag-02027,2026-05-18T15:55:00,E-323,lecture,east,none,122.9,108,48,783.7,0.177,14.1,22.4,46.7,780.1,37,47,54.8,True,5,1011.5,0
ag-02028,2026-03-22T13:50:00,W-386,lecture,west,lecture,101.5,95,75,1064.8,0.542,14.1,26.0,65.5,1007.8,63,23,69.6,False,4,1316.1,1
ag-02029,2026-05-16T14:40:00,S-489,coworking,south,lab,63.2,62,57,519.3,0.388,16.9,26.1,54.1,802.2,24,69,71.2,True,5,997.0,0
ag-02030,2026-02-21T11:45:00,E-304,lecture,east,practice,152.3,126,87,1071.3,0.645,2.3,24.5,54.2,1055.0,27,82,52.3,True,7,1503.2,1
ag-02031,2026-04-24T15:25:00,N-571,lab,north,lecture,20.1,21,19,221.2,0.622,8.6,22.5,60.5,440.8,0,86,72.9,False,5,590.4,0
ag-02032,2026-02-18T17:50:00,S-204,lecture,south,practice,148.7,120,79,1257.8,0.6,-0.1,24.1,46.7,869.7,0,82,61.4,False,1,1118.5,1
ag-02033,2026-05-03T14:30:00,S-516,lab,south,exam,39.6,35,41,345.3,0.832,13.7,26.3,58.1,619.1,42,46,72.2,True,3,739.7,0
ag-02034,2026-03-06T16:50:00,W-488,lecture,west,lecture,115.1,90,60,858.0,0.552,4.9,24.0,47.4,845.5,76,13,60.5,False,7,1150.4,1
ag-02035,2026-02-23T18:55:00,N-470,lab,north,exam,52.1,38,34,274.5,0.303,-1.9,27.1,42.7,689.4,50,39,58.4,False,2,925.9,0
ag-02036,2026-02-28T09:10:00,C-489,lab,central,exam,39.3,41,30,387.3,0.431,-7.3,24.0,51.1,674.1,57,42,56.6,False,2,907.6,0
ag-02037,2026-05-15T08:20:00,C-275,lecture,central,lecture,147.0,102,106,387.8,0.164,20.0,25.2,71.8,1303.4,44,53,77.2,True,4,1870.1,1
ag-02038,2026-03-22T12:30:00,S-174,lab,south,practice,46.9,43,24,346.1,0.656,8.9,21.8,63.0,580.6,90,4,56.0,False,2,670.3,0
ag-02039,2026-04-02T17:55:00,N-214,lab,north,none,36.4,30,3,159.9,0.259,6.9,20.9,36.5,409.3,34,44,43.6,False,1,372.8,0
ag-02040,2026-03-06T10:50:00,S-400,lecture,south,practice,162.4,121,53,692.2,0.401,5.9,24.1,46.6,823.2,34,55,54.2,False,2,1109.7,1
ag-02041,2026-04-24T17:10:00,C-453,seminar,central,lecture,33.7,26,21,207.0,0.571,19.3,25.6,67.5,613.6,44,44,67.4,False,7,912.4,0
ag-02042,2026-05-04T14:45:00,E-402,lecture,east,lecture,109.9,77,72,714.5,0.688,17.5,23.8,50.4,1074.2,71,14,66.3,True,2,1226.4,1
ag-02043,2026-03-18T11:40:00,N-394,lab,north,lecture,43.1,36,21,179.3,0.419,15.1,23.7,60.6,498.2,9,80,61.9,False,6,621.3,0
ag-02044,2026-03-10T11:30:00,N-285,lecture,north,lab,78.2,84,58,592.6,0.436,1.1,21.9,51.3,783.8,19,61,66.6,True,5,1102.5,1
ag-02045,2026-03-08T16:30:00,W-460,lecture,west,practice,90.2,70,47,599.7,0.565,9.2,22.3,39.5,792.4,46,38,55.9,False,7,1000.9,0
ag-02046,2026-03-20T12:20:00,C-276,lab,central,none,22.7,18,0,144.5,0.535,2.7,18.7,54.6,380.7,53,26,47.8,False,2,536.5,0
ag-02047,2026-03-27T16:15:00,N-195,lecture,north,lab,136.3,101,68,1126.0,0.571,8.2,22.9,59.6,694.4,27,62,67.3,False,6,936.3,0
ag-02048,2026-04-13T14:10:00,W-572,lab,west,lecture,48.7,34,25,297.9,0.385,10.4,22.6,50.6,725.4,72,20,56.2,True,7,896.3,0
ag-02049,2026-02-28T18:35:00,E-576,lab,east,none,49.7,35,5,190.0,0.255,0.6,23.3,47.8,459.1,23,77,42.0,False,5,390.3,0
ag-02050,2026-04-01T15:45:00,C-291,lab,central,lecture,52.2,44,36,318.6,0.415,18.9,25.4,65.0,706.5,37,58,51.5,False,4,872.2,0
ag-02051,2026-04-27T08:20:00,S-505,lecture,south,lecture,63.1,58,50,274.3,0.149,18.3,24.9,59.9,760.2,15,62,74.2,False,5,1011.6,0
ag-02052,2026-04-15T11:15:00,N-173,lab,north,exam,47.2,36,38,262.1,0.267,14.4,25.8,53.6,714.0,23,56,72.5,False,3,961.3,0
ag-02053,2026-03-14T08:25:00,S-420,lab,south,practice,35.6,35,16,209.6,0.375,5.8,23.2,41.0,447.0,14,90,58.6,False,3,456.5,0
ag-02054,2026-03-31T09:45:00,C-292,lecture,central,lecture,91.9,91,66,599.5,0.532,-2.2,23.2,68.3,878.6,23,61,58.5,False,3,1215.1,1
ag-02055,2026-04-13T08:30:00,C-536,seminar,central,practice,32.5,24,10,217.9,0.531,13.4,23.7,51.1,588.2,73,23,49.0,False,5,486.5,0
ag-02056,2026-02-28T09:35:00,E-424,lab,east,lecture,51.5,43,25,439.6,0.551,-2.7,21.1,61.6,576.1,25,72,53.5,False,6,706.2,0
ag-02057,2026-03-19T16:35:00,S-420,lab,south,exam,46.0,41,38,533.3,0.802,6.2,22.9,61.9,589.2,38,38,65.6,False,5,595.0,0
ag-02058,2026-04-06T09:50:00,E-191,coworking,east,lecture,52.4,44,31,416.8,0.8,13.7,25.9,64.7,529.2,13,71,59.7,True,2,689.1,0
ag-02059,2026-05-07T14:25:00,E-560,seminar,east,practice,75.4,53,39,674.2,0.785,8.2,22.8,65.0,524.3,5,76,51.5,True,6,586.3,0
ag-02060,2026-02-09T12:30:00,W-116,coworking,west,lecture,63.2,59,53,541.6,0.427,1.3,24.1,67.8,610.8,0,88,69.6,False,1,858.7,0
ag-02061,2026-04-08T09:15:00,S-381,lecture,south,exam,81.1,76,64,260.3,0.106,14.5,22.6,60.3,861.0,49,45,54.0,False,4,1040.8,0
ag-02062,2026-03-03T18:15:00,W-177,lab,west,none,39.3,34,11,409.6,0.885,10.3,22.8,36.4,505.8,57,51,48.4,False,6,576.7,0
ag-02063,2026-04-03T17:15:00,C-258,lab,central,lab,39.3,28,20,184.3,0.706,8.6,23.8,60.4,510.6,49,39,67.7,False,7,546.9,0
ag-02064,2026-03-21T11:50:00,W-104,lecture,west,none,88.5,69,10,562.1,0.571,9.7,23.3,54.9,563.5,89,0,40.6,False,5,615.4,0
ag-02065,2026-04-05T09:50:00,S-569,coworking,south,exam,37.1,28,29,337.6,0.649,23.2,24.1,83.2,440.3,19,67,65.0,False,3,484.8,0
ag-02066,2026-05-14T15:50:00,S-307,seminar,south,lab,53.1,47,42,467.2,0.535,10.9,23.8,70.6,751.5,17,55,65.7,True,1,926.9,0
ag-02067,2026-03-10T15:05:00,W-258,lecture,west,practice,151.8,120,69,1329.1,0.507,5.5,24.6,66.0,819.2,36,64,57.7,False,6,1028.9,0
ag-02068,2026-02-20T13:45:00,W-565,coworking,west,lab,70.2,68,37,505.6,0.317,2.3,20.9,47.9,780.9,71,12,59.4,False,3,975.7,0
ag-02069,2026-02-18T08:40:00,N-399,coworking,north,practice,18.7,20,14,177.1,0.515,14.2,24.0,59.9,698.8,74,0,70.6,False,2,688.4,0
ag-02070,2026-02-26T10:35:00,E-144,lecture,east,practice,102.4,77,73,504.0,0.404,1.1,23.9,72.4,768.7,6,90,63.2,False,1,1145.7,1
ag-02071,2026-03-20T09:40:00,C-165,seminar,central,none,63.1,51,2,509.1,0.494,6.5,20.5,54.7,471.9,90,5,40.8,False,4,491.0,0
ag-02072,2026-04-23T12:40:00,E-507,lab,east,exam,24.4,19,17,130.3,0.476,13.1,20.8,63.8,558.0,37,49,62.2,False,5,736.8,0
ag-02073,2026-03-13T13:35:00,S-596,seminar,south,lecture,28.8,25,19,192.5,0.439,6.8,22.7,55.5,492.5,10,90,58.1,True,3,631.2,0
ag-02074,2026-04-02T08:10:00,E-549,lab,east,practice,38.7,38,18,543.3,0.929,17.0,22.8,55.4,468.9,47,47,57.7,False,6,493.2,0
ag-02075,2026-02-15T09:30:00,E-230,lecture,east,none,99.4,87,2,577.9,0.135,2.0,22.3,48.1,392.9,9,87,42.6,False,7,364.6,0
ag-02076,2026-05-04T17:55:00,S-469,lecture,south,none,81.0,80,31,833.5,0.511,15.4,22.4,52.1,628.3,39,45,52.3,True,2,701.1,0
ag-02077,2026-02-24T09:40:00,C-132,lab,central,practice,35.4,25,19,192.7,0.651,-9.4,23.7,63.4,380.0,8,75,60.7,False,6,511.6,0
ag-02078,2026-04-06T15:15:00,C-354,lab,central,exam,41.2,40,22,372.2,0.703,8.2,23.9,50.4,522.3,0,86,54.0,False,3,702.7,0
ag-02079,2026-05-03T08:40:00,N-511,lab,north,none,48.6,43,25,302.1,0.453,20.0,22.0,64.1,717.7,58,34,53.5,True,3,739.7,0
ag-02080,2026-02-12T15:05:00,C-571,lecture,central,lab,102.0,108,64,492.5,0.257,0.2,22.4,62.0,721.6,0,87,52.9,False,2,1018.9,0
ag-02081,2026-02-18T11:05:00,S-241,lab,south,practice,30.6,30,12,353.5,0.837,-5.2,22.9,43.2,447.6,76,19,53.8,False,7,561.6,0
ag-02082,2026-04-17T11:30:00,S-224,seminar,south,lab,34.5,35,24,260.9,0.28,13.5,23.5,58.5,581.6,41,39,65.9,False,3,625.0,0
ag-02083,2026-03-24T13:40:00,E-454,coworking,east,lecture,81.3,76,56,843.8,0.551,14.3,23.6,61.2,750.7,56,37,61.0,False,5,1136.2,1
ag-02084,2026-02-19T09:15:00,N-232,coworking,north,lecture,32.6,36,29,356.9,0.502,-5.0,24.9,57.2,630.8,39,49,63.8,False,6,646.1,0
ag-02085,2026-02-17T15:05:00,W-314,coworking,west,lecture,39.9,41,37,301.8,0.58,9.2,22.4,42.9,664.2,10,75,63.5,False,5,732.7,0
ag-02086,2026-04-16T16:55:00,C-518,lecture,central,lab,117.6,105,65,659.8,0.05,8.2,24.6,54.1,764.8,59,28,58.3,False,7,1065.3,0
ag-02087,2026-04-04T14:25:00,E-202,lecture,east,lecture,98.2,100,98,960.7,0.506,7.9,24.3,51.7,1094.2,78,21,63.3,False,5,1519.3,1
ag-02088,2026-03-20T08:50:00,C-585,lab,central,lab,46.4,43,32,530.9,0.718,7.2,23.0,70.5,726.1,60,36,62.8,False,5,763.9,0
ag-02089,2026-04-14T12:45:00,N-440,seminar,north,practice,52.5,42,17,219.3,0.491,8.7,22.7,40.9,491.3,26,63,58.3,False,3,504.5,0
ag-02090,2026-02-21T08:25:00,N-274,seminar,north,none,79.9,61,15,326.0,0.123,-7.1,21.4,63.2,704.1,31,50,40.3,False,7,650.1,0
ag-02091,2026-04-17T08:15:00,W-499,lab,west,lab,48.4,44,19,309.3,0.559,7.6,21.9,56.8,392.1,5,90,55.6,False,4,352.8,0
ag-02092,2026-05-10T10:55:00,W-230,seminar,west,practice,80.0,56,55,429.4,0.555,25.4,26.3,61.2,780.1,52,46,65.9,True,1,1184.3,1
ag-02093,2026-03-23T15:00:00,W-246,coworking,west,lecture,37.4,38,33,201.9,0.125,-6.2,24.9,60.7,726.4,22,53,69.9,False,7,850.8,0
ag-02094,2026-02-24T16:00:00,S-403,seminar,south,lab,47.2,39,31,160.0,0.132,6.4,23.2,69.2,731.3,40,65,67.7,False,3,778.1,0
ag-02095,2026-03-28T10:25:00,N-529,lecture,north,lecture,103.3,114,70,768.2,0.286,13.0,25.4,53.3,988.3,20,52,62.6,False,2,1319.8,1
ag-02096,2026-03-16T12:10:00,N-532,lab,north,lab,25.6,18,15,110.4,0.392,0.4,24.8,51.5,519.9,40,46,64.5,False,6,614.0,0
ag-02097,2026-04-28T13:00:00,C-510,lab,central,practice,35.7,25,19,199.5,0.356,11.5,24.9,51.3,605.2,38,52,60.5,False,7,639.4,0
ag-02098,2026-05-17T08:25:00,S-218,seminar,south,practice,22.3,23,14,135.2,0.393,17.0,22.5,60.4,562.9,23,69,64.2,True,2,612.7,0
ag-02099,2026-03-31T13:15:00,S-539,lab,south,none,46.5,40,8,424.7,0.743,10.1,23.3,43.6,485.5,79,0,47.2,False,5,496.8,0
ag-02100,2026-04-17T11:40:00,N-543,lecture,north,lecture,83.9,93,74,1161.8,0.686,10.6,24.4,52.8,932.1,16,71,49.1,True,3,1261.5,1
ag-02101,2026-03-10T14:15:00,E-257,lecture,east,none,165.0,117,28,1098.6,0.661,2.9,21.9,44.9,516.3,34,55,51.8,False,6,504.7,0
ag-02102,2026-05-07T11:00:00,W-417,seminar,west,practice,60.5,53,41,534.9,0.923,20.3,25.7,65.6,643.5,19,64,64.3,True,7,822.7,0
ag-02103,2026-04-21T13:45:00,W-539,seminar,west,lecture,65.9,52,30,371.1,0.207,14.4,24.9,45.0,680.6,74,13,49.1,False,7,783.2,0
ag-02104,2026-02-17T18:10:00,E-269,lecture,east,lecture,101.0,81,87,762.1,0.48,-1.1,24.8,70.6,1078.9,73,18,68.7,False,5,1440.2,1
ag-02105,2026-05-15T09:15:00,C-321,seminar,central,exam,23.6,23,24,227.8,0.509,22.8,22.4,72.4,622.5,57,29,70.5,True,5,768.5,0
ag-02106,2026-02-18T08:30:00,N-581,lecture,north,lab,100.1,102,78,1256.2,0.794,11.0,25.0,68.2,913.2,13,85,65.6,False,6,1308.3,1
ag-02107,2026-03-17T17:10:00,N-252,lab,north,lab,25.7,22,12,94.2,0.243,3.3,23.6,56.7,648.9,78,12,55.7,False,4,664.9,0
ag-02108,2026-03-24T10:55:00,C-297,lab,central,lab,25.5,25,20,188.4,0.56,-5.2,24.7,52.2,549.3,11,69,51.2,False,7,557.5,0
ag-02109,2026-03-11T18:35:00,C-266,lab,central,none,30.8,29,5,213.7,0.474,5.2,23.3,31.0,433.0,28,61,38.2,False,3,442.1,0
ag-02110,2026-03-08T14:40:00,S-203,lecture,south,practice,119.7,83,62,569.8,0.313,9.8,23.9,45.6,1015.8,64,37,65.1,False,5,1243.5,1
ag-02111,2026-04-03T08:50:00,C-483,lecture,central,practice,130.4,125,78,1022.3,0.462,20.1,23.6,56.9,808.6,4,90,54.5,False,7,1040.3,0
ag-02112,2026-03-15T11:45:00,N-571,coworking,north,lecture,60.1,44,33,341.5,0.534,7.7,24.9,69.9,628.6,29,61,56.8,False,6,759.1,0
ag-02113,2026-05-11T16:00:00,C-352,coworking,central,none,33.6,36,27,215.8,0.423,10.2,24.1,47.4,652.3,60,39,65.9,True,6,723.3,0
ag-02114,2026-03-12T11:05:00,E-468,seminar,east,lab,72.2,61,32,391.0,0.73,6.0,24.3,59.7,722.6,39,59,53.3,False,6,801.3,0
ag-02115,2026-04-10T12:20:00,W-331,lecture,west,lecture,107.0,88,64,960.9,0.82,4.4,23.2,62.4,888.8,49,46,56.3,False,5,1072.3,0
ag-02116,2026-03-22T11:00:00,W-276,lecture,west,lab,142.1,117,90,1130.4,0.439,11.2,20.7,47.4,1097.9,39,63,60.0,False,1,1474.8,1
ag-02117,2026-05-01T10:05:00,N-524,seminar,north,lecture,68.6,59,52,377.9,0.089,15.9,24.4,58.2,759.8,0,90,55.1,True,5,855.5,0
ag-02118,2026-03-11T10:55:00,W-543,lab,west,practice,20.6,19,17,146.2,0.467,5.4,27.4,66.7,661.8,90,10,69.2,False,3,806.1,0
ag-02119,2026-04-27T13:05:00,N-290,seminar,north,none,36.7,26,3,182.4,0.313,8.4,22.2,42.0,441.2,43,49,39.5,False,4,340.6,0
ag-02120,2026-04-26T14:55:00,N-149,seminar,north,practice,38.5,42,36,168.8,0.234,6.4,24.5,63.2,624.8,24,61,56.0,False,2,801.8,0
ag-02121,2026-05-16T16:40:00,C-177,lab,central,exam,30.0,23,21,170.0,0.325,22.2,21.9,69.9,660.2,33,62,69.5,True,7,714.6,0
ag-02122,2026-05-14T17:40:00,N-264,seminar,north,practice,29.5,22,15,256.5,0.824,23.3,25.3,60.5,477.7,46,50,65.6,True,4,626.9,0
ag-02123,2026-03-29T10:40:00,S-148,seminar,south,none,54.5,51,16,500.1,0.774,-6.2,24.2,51.8,481.0,46,30,58.4,False,7,487.9,0
ag-02124,2026-05-17T08:45:00,W-414,seminar,west,exam,36.1,37,32,394.1,0.738,17.7,25.0,51.7,607.7,42,49,77.5,True,4,802.1,0
ag-02125,2026-03-27T15:15:00,S-442,lecture,south,lecture,66.2,58,48,242.5,0.262,5.8,25.4,53.6,840.1,59,19,60.7,False,4,1033.3,0
ag-02126,2026-02-19T10:15:00,S-264,lab,south,practice,39.6,31,23,195.4,0.495,2.1,23.0,61.4,556.6,23,67,60.5,False,4,643.5,0
ag-02127,2026-05-11T14:00:00,C-466,seminar,central,practice,61.8,62,43,519.1,0.403,14.6,25.8,52.1,840.1,90,7,59.5,True,5,920.8,0
ag-02128,2026-03-23T14:45:00,N-265,lab,north,practice,23.9,21,16,206.8,0.687,16.9,23.9,56.8,447.1,32,56,57.0,False,6,445.4,0
ag-02129,2026-03-23T11:15:00,W-497,seminar,west,practice,75.3,57,33,398.6,0.513,6.4,23.9,49.0,522.7,26,63,57.5,False,3,717.4,0
ag-02130,2026-02-28T16:05:00,N-353,lecture,north,practice,146.0,123,51,795.5,0.136,-0.6,23.7,51.8,849.8,60,19,54.3,False,4,1170.9,1
ag-02131,2026-03-04T18:40:00,E-496,lecture,east,lab,78.4,62,41,595.5,0.442,2.4,26.3,54.2,648.9,53,36,58.1,False,7,750.8,0
ag-02132,2026-03-04T12:30:00,E-106,coworking,east,none,38.9,39,5,256.4,0.619,4.5,23.2,37.8,380.0,7,90,52.1,False,1,459.3,0
ag-02133,2026-03-07T09:00:00,C-157,coworking,central,practice,52.6,55,54,465.1,0.333,-0.2,24.2,69.8,818.8,21,68,69.1,False,5,1011.4,0
ag-02134,2026-04-11T14:55:00,C-233,lab,central,practice,29.3,29,22,140.6,0.38,9.1,22.8,54.6,469.7,0,87,57.4,False,2,448.8,0
ag-02135,2026-02-18T17:05:00,E-261,coworking,east,lab,60.8,58,48,675.4,0.595,-3.3,24.8,50.1,783.1,20,82,53.4,False,2,941.6,0
ag-02136,2026-03-28T08:10:00,N-481,lab,north,practice,25.2,20,15,209.5,0.562,10.2,24.3,51.3,489.9,35,59,62.6,False,2,629.8,0
ag-02137,2026-04-18T08:40:00,N-346,lab,north,practice,43.2,30,20,293.4,0.5,16.5,23.6,64.7,511.5,49,54,60.2,False,6,472.9,0
ag-02138,2026-04-26T15:05:00,C-245,lab,central,lab,33.9,37,24,299.1,0.624,11.0,21.9,61.6,620.2,55,38,62.2,False,5,696.2,0
ag-02139,2026-03-08T14:55:00,S-509,lecture,south,lecture,147.3,107,91,597.2,0.376,3.6,24.1,47.0,1180.5,43,45,57.8,False,5,1692.8,1
ag-02140,2026-03-21T16:20:00,E-497,seminar,east,lecture,31.2,27,19,245.7,0.713,1.6,21.3,68.7,398.4,6,90,57.4,False,3,564.8,0
ag-02141,2026-02-18T10:35:00,W-128,lab,west,lecture,54.2,42,21,499.8,0.653,-3.4,23.6,43.4,528.8,30,65,50.7,False,4,617.9,0
ag-02142,2026-05-07T12:55:00,C-521,lecture,central,practice,96.2,106,48,876.0,0.649,20.9,24.0,50.6,819.8,83,0,45.0,True,1,912.3,0
ag-02143,2026-04-26T10:25:00,N-203,seminar,north,practice,37.4,30,22,292.4,0.75,20.6,22.8,51.9,546.1,36,47,61.0,False,3,679.7,0
ag-02144,2026-02-17T10:45:00,E-122,lecture,east,lecture,68.8,76,15,530.6,0.325,-8.3,25.2,48.6,641.0,90,15,53.9,False,3,811.9,0
ag-02145,2026-03-26T08:55:00,W-518,lecture,west,lecture,70.2,56,36,336.0,0.183,9.9,21.6,55.7,730.7,37,52,62.9,False,7,823.0,0
ag-02146,2026-04-16T18:40:00,W-326,lab,west,exam,17.4,18,13,205.9,0.618,18.8,21.9,47.9,528.3,39,45,63.5,False,3,586.2,0
ag-02147,2026-03-10T08:35:00,C-571,seminar,central,exam,49.6,39,44,247.3,0.106,9.4,25.7,48.0,793.9,9,86,64.2,False,6,875.2,0
ag-02148,2026-05-08T16:40:00,S-289,lecture,south,lab,162.8,114,91,844.5,0.674,15.0,24.4,61.5,1067.9,0,82,72.1,True,7,1380.1,1
ag-02149,2026-03-10T10:45:00,W-259,lecture,west,none,133.2,109,4,830.8,0.735,3.6,23.8,36.1,461.7,71,36,45.8,False,7,617.6,0
ag-02150,2026-05-02T18:50:00,W-446,lecture,west,none,111.3,101,32,1037.0,0.547,15.6,21.6,57.3,487.3,0,86,51.4,True,2,601.3,0
ag-02151,2026-03-26T16:15:00,S-562,lab,south,practice,23.2,22,15,188.8,0.845,15.9,23.5,51.0,497.1,52,46,54.4,False,5,561.9,0
ag-02152,2026-02-20T17:10:00,S-223,lecture,south,practice,72.9,56,28,431.6,0.603,1.2,22.5,49.9,592.4,43,54,49.8,False,3,694.7,0
ag-02153,2026-04-14T13:55:00,W-566,lecture,west,lab,182.1,127,90,756.5,0.314,4.0,25.2,47.7,1023.5,32,57,60.4,False,2,1460.5,1
ag-02154,2026-03-06T18:35:00,E-300,seminar,east,lecture,57.7,54,42,369.9,0.467,1.2,22.9,46.0,836.4,90,0,55.4,False,5,1019.8,0
ag-02155,2026-04-20T10:15:00,C-542,seminar,central,lecture,56.5,57,23,333.9,0.579,10.8,24.5,44.0,542.2,36,35,65.2,False,6,527.2,0
ag-02156,2026-05-14T13:55:00,W-220,lecture,west,practice,161.4,113,63,1038.1,0.534,11.9,22.3,58.0,709.1,24,65,54.5,True,4,1022.5,0
ag-02157,2026-05-04T16:30:00,W-285,lecture,west,lecture,65.3,68,64,632.7,0.622,19.0,23.6,75.6,977.5,48,40,58.6,True,1,1305.7,1
ag-02158,2026-04-25T16:25:00,N-484,lecture,north,lab,147.3,128,122,1046.1,0.338,6.6,24.7,79.5,1436.6,50,47,66.4,False,1,2057.9,1
ag-02159,2026-04-10T08:15:00,E-469,coworking,east,lab,37.4,41,28,444.9,0.72,16.0,24.6,34.6,465.9,22,82,63.2,False,2,593.0,0
ag-02160,2026-03-17T12:25:00,E-283,lecture,east,lecture,78.0,56,17,586.9,0.771,6.5,23.6,60.7,521.8,63,19,49.5,False,3,638.0,0
ag-02161,2026-04-06T14:15:00,E-429,lecture,east,practice,66.1,70,43,342.6,0.42,8.6,23.8,50.6,729.4,18,62,48.3,False,7,803.8,0
ag-02162,2026-05-02T13:45:00,E-172,lecture,east,none,95.9,77,12,328.4,0.18,12.8,24.3,30.3,479.1,62,26,48.8,True,4,405.8,0
ag-02163,2026-02-13T12:40:00,S-250,lab,south,practice,57.0,43,33,288.2,0.54,-3.8,22.8,69.7,644.4,39,33,54.6,False,1,800.9,0
ag-02164,2026-02-27T09:00:00,E-139,seminar,east,lab,62.2,46,38,372.0,0.252,-0.2,24.3,50.4,875.2,54,43,58.5,False,6,1024.8,0
ag-02165,2026-02-26T18:20:00,N-290,lecture,north,none,79.8,79,22,968.8,0.833,6.1,20.5,51.6,380.0,37,41,59.0,False,4,370.2,0
ag-02166,2026-02-28T18:45:00,S-377,lab,south,practice,27.2,24,11,220.2,0.801,-0.9,21.4,51.8,500.6,44,43,56.1,False,7,531.7,0
ag-02167,2026-04-24T13:25:00,C-454,lab,central,lab,43.0,31,27,356.3,0.581,13.2,22.3,56.3,720.0,90,9,61.9,False,3,874.2,0
ag-02168,2026-05-18T13:40:00,E-424,seminar,east,practice,29.7,23,15,168.2,0.26,14.5,24.7,67.7,508.2,39,68,61.2,True,2,711.4,0
ag-02169,2026-02-20T17:05:00,N-479,lecture,north,lecture,109.9,96,77,887.0,0.413,3.9,25.4,59.9,829.2,46,35,66.4,False,5,1101.5,1
ag-02170,2026-03-17T18:25:00,N-117,seminar,north,lab,37.2,27,14,217.3,0.366,4.2,24.2,66.9,523.0,31,59,60.1,False,2,623.5,0
ag-02171,2026-02-20T11:25:00,E-445,seminar,east,lab,74.7,56,40,383.7,0.416,0.4,22.2,55.6,750.3,56,33,57.1,False,2,936.3,0
ag-02172,2026-03-06T18:40:00,W-216,lecture,west,lecture,156.9,125,36,630.1,0.24,-0.6,24.0,53.1,613.2,33,58,52.4,False,2,795.9,0
ag-02173,2026-04-23T18:15:00,E-368,lab,east,lecture,41.4,32,20,281.2,0.96,12.3,22.6,67.6,405.6,61,20,57.3,False,4,524.7,0
ag-02174,2026-04-11T16:40:00,W-306,lecture,west,exam,87.7,64,68,465.6,0.378,11.9,25.6,70.2,816.2,28,47,62.2,False,6,1108.5,1
ag-02175,2026-05-14T12:40:00,S-183,coworking,south,lecture,34.1,27,21,207.4,0.337,19.8,24.0,44.4,637.8,66,15,59.2,True,5,782.7,0
ag-02176,2026-04-13T13:00:00,N-464,coworking,north,lecture,48.0,37,15,241.7,0.565,10.9,23.5,56.2,652.8,70,24,53.9,False,5,782.7,0
ag-02177,2026-02-26T09:40:00,C-282,lecture,central,lecture,159.6,121,79,934.1,0.188,0.4,22.2,63.8,1054.2,76,17,57.9,False,5,1562.7,1
ag-02178,2026-04-13T13:35:00,S-485,lab,south,lecture,29.9,25,19,317.1,0.815,11.8,25.1,65.1,465.6,45,34,64.9,False,4,410.5,0
ag-02179,2026-05-10T14:50:00,S-368,lecture,south,none,156.6,118,49,773.0,0.347,12.6,23.8,50.7,817.7,55,45,56.1,True,7,933.8,0
ag-02180,2026-03-10T09:25:00,E-537,seminar,east,practice,32.6,26,17,244.2,0.425,12.3,22.6,55.8,393.5,23,64,62.5,False,6,373.1,0
ag-02181,2026-02-20T17:10:00,E-412,seminar,east,lab,53.2,47,29,677.5,0.916,-10.8,24.5,56.9,498.5,0,90,58.3,False,4,704.9,0
ag-02182,2026-02-20T14:05:00,W-424,lecture,west,lecture,91.7,79,68,484.8,0.327,2.9,24.6,58.6,882.9,0,90,64.0,False,5,1035.4,0
ag-02183,2026-03-23T11:30:00,S-144,lab,south,lecture,28.8,23,16,340.7,0.889,12.6,24.3,67.3,694.0,76,1,63.9,False,7,936.8,0
ag-02184,2026-02-27T18:20:00,N-525,coworking,north,practice,88.5,75,51,341.0,0.328,7.4,23.1,60.1,894.6,90,1,54.2,False,5,1146.9,1
ag-02185,2026-05-03T13:15:00,C-274,lab,central,lab,34.2,25,23,242.0,0.92,18.8,25.1,55.0,380.0,15,84,65.6,True,2,580.8,0
ag-02186,2026-04-01T08:05:00,C-298,lecture,central,exam,102.2,73,61,552.9,0.799,18.7,23.8,65.4,661.7,39,65,55.9,False,6,865.4,0
